voyage_id,voyage_name,file_name,timestamp,load_total_kw,fuel_cell_total_kw,battery_total_kw,propulsion_load_kw,load_gap_kw,load_definition,load_scope
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:32:10,335.101,328.0,7.101,56.733333,278.367667,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:32:40,334.261667,328.0,6.261667,53.4,280.861667,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:33:10,334.949333,328.0,6.949333,54.7,280.24933300000004,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:33:40,334.078667,328.333333,5.745333,54.766667,279.312,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:34:10,334.182333,329.333333,4.849,53.766667,280.41566600000004,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:34:40,333.014667,329.666667,3.348,52.266667,280.748,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:35:10,282.175,313.0,-30.825,54.266667,227.90833300000003,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:35:40,166.888133,212.0,-45.111867,56.633333,110.25480000000002,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:36:10,111.8978,55.333333,56.564467,52.0,59.897800000000004,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:36:40,83.287533,18.666667,64.620867,50.1,33.187532999999995,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:37:10,67.386267,19.666667,47.7196,50.2,17.186267,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:37:40,65.016333,19.333333,45.683,49.333333,15.683,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:38:10,56.103,15.666667,40.436333,49.666667,6.436333000000005,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:38:40,56.4684,4.666667,51.801733,51.733333,4.735067000000001,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:39:10,65.382633,0.0,65.382633,55.166667,10.215966000000002,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:39:40,53.797233,0.0,53.797233,51.466667,2.3305659999999975,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:40:10,48.948033,0.0,48.948033,46.733333,2.2147000000000006,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:40:40,48.7748,0.0,48.7748,48.966667,-0.191867000000002,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:41:10,48.176667,0.0,48.176667,47.166667,1.0100000000000051,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:41:40,46.373367,0.0,46.373367,44.466667,1.9067000000000007,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:42:10,48.354833,0.0,48.354833,47.666667,0.6881660000000025,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:42:40,60.839133,0.0,60.839133,47.9,12.939132999999998,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:43:10,61.864767,0.0,61.864767,50.333333,11.531433999999997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:43:40,41.329733,0.0,41.329733,40.033333,1.2963999999999984,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:44:10,34.985233,0.0,34.985233,35.666667,-0.6814339999999959,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:44:40,34.6351,0.0,34.6351,35.066667,-0.43156700000000114,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:45:10,34.8034,0.0,34.8034,35.766667,-0.9632669999999948,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:45:40,35.157433,0.0,35.157433,35.9,-0.7425670000000011,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:46:10,35.392467,0.0,35.392467,35.466667,-0.0741999999999976,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:46:40,36.818567,0.0,36.818567,37.566667,-0.7481000000000009,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:47:10,40.891567,0.0,40.891567,41.733333,-0.8417659999999998,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:47:40,39.0991,0.0,39.0991,39.166667,-0.06756699999999682,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:48:10,33.077733,0.0,33.077733,32.1,0.9777330000000006,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:48:40,29.7748,0.0,29.7748,29.833333,-0.05853300000000061,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:49:10,27.514133,0.0,27.514133,32.166667,-4.652533999999996,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:49:40,23.485,0.0,23.485,25.433333,-1.9483330000000016,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:50:10,7.918,0.0,7.918,26.0,-18.082,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:50:40,-22.265567,0.0,-22.265567,27.9,-50.165566999999996,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:51:10,-39.3864,0.0,-39.3864,30.133333,-69.519733,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:51:40,-69.263867,0.0,-69.263867,25.933333,-95.19720000000001,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:52:10,-103.848667,0.0,-103.848667,25.533333,-129.382,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:52:40,-103.602,0.0,-103.602,25.966667,-129.568667,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:53:10,-104.036,0.0,-104.036,26.166667,-130.202667,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:53:40,-104.718,0.0,-104.718,25.733333,-130.451333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:54:10,-104.532,0.0,-104.532,27.633333,-132.165333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:54:40,-104.718,0.0,-104.718,32.033333,-136.751333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:55:10,-105.09,0.0,-105.09,29.7,-134.79,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:55:40,-105.648,0.0,-105.648,25.533333,-131.181333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:56:10,-104.036333,0.0,-104.036333,25.833333,-129.869666,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:56:40,-105.092,0.0,-105.092,25.6,-130.692,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:57:10,-106.21,0.0,-106.21,25.8,-132.01,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:57:40,-105.837333,0.0,-105.837333,25.566667,-131.404,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:58:10,-105.278333,0.0,-105.278333,27.133333,-132.411666,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:58:40,-105.464667,0.0,-105.464667,31.3,-136.764667,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_013,voyage_013,4月16日08_00_4月16日19_00.xlsx,2024-04-16 18:59:10,-105.464667,0.0,-105.464667,29.5,-134.96466700000002,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:00:11,-108.887631,0.0,-108.887631,21.32,-130.207631,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:00:41,-109.456631,0.0,-109.456631,21.773333,-131.229964,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:01:11,-109.399731,0.0,-109.399731,21.79,-131.189731,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:01:41,-109.304897,0.0,-109.304897,21.38,-130.684897,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:02:11,-109.96873,0.0,-109.96873,21.183333,-131.152063,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:02:41,-109.318397,0.0,-109.318397,21.536667,-130.855064,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:03:11,-109.648997,0.0,-109.648997,21.453333,-131.10233,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:03:41,-109.382997,0.0,-109.382997,21.236667,-130.619664,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:04:11,-108.717997,0.0,-108.717997,21.373333,-130.09133,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:04:41,-109.230997,0.0,-109.230997,21.39,-130.620997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:05:11,-108.869997,0.0,-108.869997,21.346667,-130.216664,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:05:41,-108.869997,0.0,-108.869997,21.526667,-130.396664,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:06:11,-109.078997,0.0,-109.078997,21.546667,-130.625664,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:06:41,-109.230997,0.0,-109.230997,21.8,-131.030997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:07:11,-109.078997,0.0,-109.078997,21.543333,-130.62233,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:07:41,-109.021997,0.0,-109.021997,21.283333,-130.30533,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:08:11,-108.508997,0.0,-108.508997,21.6,-130.108997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:08:41,-109.078997,0.0,-109.078997,21.71,-130.788997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:09:11,-109.648997,0.0,-109.648997,21.533333,-131.18232999999998,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:09:41,-109.800997,0.0,-109.800997,21.046667,-130.847664,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:10:11,-109.648997,0.0,-109.648997,21.556667,-131.20566399999998,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:10:41,-110.009997,0.0,-110.009997,21.743333,-131.75333,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:11:11,-109.591997,0.0,-109.591997,21.3,-130.891997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:11:41,-109.287997,0.0,-109.287997,21.263333,-130.55133,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:12:11,-109.591997,0.0,-109.591997,21.383333,-130.97533,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:12:41,-108.869997,0.0,-108.869997,21.7,-130.569997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:13:11,-108.660997,0.0,-108.660997,21.553333,-130.21433,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:13:41,-108.717997,0.0,-108.717997,21.153333,-129.87133,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:14:11,-109.230997,0.0,-109.230997,21.12,-130.350997,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:14:41,-108.660997,0.0,-108.660997,21.573333,-130.23433,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:15:11,-108.926997,0.0,-108.926997,21.443333,-130.37033,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:15:41,-62.492344,0.0,-62.492344,21.036667,-83.529011,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:16:11,19.66163,0.0,19.66163,21.283333,-1.6217030000000001,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:16:41,19.618386,0.0,19.618386,21.49,-1.8716139999999974,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:17:11,19.46318,0.0,19.46318,21.153333,-1.6901529999999987,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:17:41,19.561349,0.0,19.561349,20.79,-1.2286509999999993,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:18:11,19.338423,0.0,19.338423,20.82,-1.4815770000000015,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:18:41,20.214176,0.0,20.214176,21.53,-1.3158240000000028,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:19:11,21.377843,0.0,21.377843,21.843333,-0.4654900000000026,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:19:41,21.258163,0.0,21.258163,21.216667,0.041495999999998645,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:20:11,21.336703,0.0,21.336703,21.156667,0.1800360000000012,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:20:41,21.022543,0.0,21.022543,21.6,-0.5774570000000026,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:21:11,20.949613,0.0,20.949613,21.453333,-0.5037200000000013,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:21:41,20.742042,0.0,20.742042,21.236667,-0.4946249999999992,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:22:11,20.902166,0.0,20.902166,21.52,-0.6178339999999984,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:22:41,21.014936,0.0,21.014936,21.753333,-0.7383970000000026,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:23:11,21.046669,0.0,21.046669,21.573333,-0.5266640000000002,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:23:41,21.224003,0.0,21.224003,21.736667,-0.5126640000000009,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:24:11,21.224003,0.0,21.224003,21.653333,-0.4293300000000002,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:24:41,21.32667,0.0,21.32667,21.583333,-0.25666299999999964,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:25:11,21.339737,0.0,21.339737,21.753333,-0.41359600000000185,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:25:41,21.056003,0.0,21.056003,21.316667,-0.26066399999999845,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:26:11,20.91227,0.0,20.91227,21.146667,-0.2343970000000013,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:26:41,20.972003,0.0,20.972003,21.546667,-0.5746639999999985,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:27:11,21.23707,0.0,21.23707,21.543333,-0.3062630000000013,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:27:41,20.673336,0.0,20.673336,21.356667,-0.6833310000000026,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:28:11,20.804003,0.0,20.804003,21.763333,-0.9593299999999978,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:28:41,21.089603,0.0,21.089603,21.773333,-0.6837300000000006,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:29:11,20.869336,0.0,20.869336,21.606667,-0.7373310000000011,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:29:41,21.162403,0.0,21.162403,21.356667,-0.19426400000000044,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:30:11,20.953336,0.0,20.953336,21.873333,-0.9199969999999986,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:30:41,20.734936,0.0,20.734936,21.926667,-1.1917309999999972,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:31:11,20.807736,0.0,20.807736,21.726667,-0.9189310000000006,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:31:41,21.014936,0.0,21.014936,21.38,-0.3650640000000003,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:32:11,21.087736,0.0,21.087736,21.366667,-0.27893100000000004,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:32:41,21.178556,0.0,21.178556,22.0,-0.8214439999999996,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:33:11,21.009086,0.0,21.009086,21.78,-0.7709140000000012,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:33:41,21.02213,0.0,21.02213,21.473333,-0.4512029999999996,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:34:11,20.94387,0.0,20.94387,21.673333,-0.7294629999999991,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:34:41,21.19542,0.0,21.19542,21.69,-0.4945800000000027,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:35:11,21.079893,0.0,21.079893,21.536667,-0.4567740000000029,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:35:41,20.981136,0.0,20.981136,21.563333,-0.5821970000000007,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:36:11,19.622766,0.0,19.622766,21.316667,-1.6939010000000003,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
voyage_014,voyage_014,4月17日07_00_4月17日17_00.xlsx,2024-04-17 09:36:41,6.700819,0.0,6.700819,21.366667,-14.665848,fuel_cell_total_kw + battery_total_kw,energy_side_equivalent_total_load
