state_id,segment_id,decision_index,soc,soc_regime,load_regime,transition_regime,current_load_kw,previous_fc_kw,fc_power_regime,action_id,action_name,q_h2_normalized,q_batt_normalized,q_soc_normalized,q_fcvar_normalized,h2_norm,battery_power_sq_norm,soc_deadband_sq_norm,fc_variation_sq_norm,weighted_h2,weighted_batt,weighted_soc,weighted_fc_var,raw_mpc_objective,weight_sum,normalized_objective,reward,legacy_probe_raw_objective,raw_objective_recompute_abs_diff,winner_action_id
3,train_parent_013_02,4451,0.5,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,5.9986153118785905,0.08971246586781433,4.198066556827428e-05,2.506487632716722e-06,1.4996538279696476,0.04485623293390716,0.0012594199670482285,0.00010025950530866888,1.5458697403759114,70.75,0.021849748980578253,0.9786174542760557,1.545869740375912,6.661338147750939e-16,3
3,train_parent_013_02,4451,0.5,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,6.0000000000000995,0.08942855145880504,4.1839058265866324e-05,5.887990480439053e-24,0.9000000000000149,0.07154284116704404,0.005020686991903959,4.710392384351242e-23,0.9765635281589629,128.95,0.007573195255207157,0.9924837269482055,0.976563528158948,1.4876988529977098e-14,3
4,train_parent_013_02,4451,0.55,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,5.997675210535366,0.08990551927948487,0.0,7.065506698815062e-06,1.1995350421070732,0.044952759639742434,0.0,0.00011304810718104099,1.2446008498539964,56.7,0.021950632272557256,0.9785208486796033,1.2446008498539964,0.0,3
4,train_parent_013_02,4451,0.55,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,5.983394578286854,0.09286763261744052,0.0,0.0003606897145710363,2.3933578313147414,0.02321690815436013,0.0,0.0028855177165682906,2.41946025718567,16.65,0.14531292835949972,0.8731238207817665,2.4194602571856705,4.440892098500626e-16,3
4,train_parent_013_02,4451,0.55,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,5.998590754607517,0.08971750561596616,0.0,2.5961676561162157e-06,1.4996476886518793,0.04485875280798308,0.0,0.00010384670624464863,1.544610288166107,70.75,0.021831947535916708,0.9786345028763652,1.5446102881661072,2.220446049250313e-16,3
4,train_parent_013_02,4451,0.55,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,6.000000000000001,0.08942855152274665,0.0,7.201131849318418e-24,0.9000000000000001,0.07154284121819732,0.0,5.760905479454734e-23,0.9715428412181975,128.95,0.007534260110261323,0.9925220804804824,0.9715428412181972,2.220446049250313e-16,3
5,train_parent_013_02,4451,0.6,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,5.997675210535375,0.08990551927948305,0.0,7.065506698759628e-06,1.199535042107075,0.044952759639741525,0.0,0.00011304810718015405,1.2446008498539964,56.7,0.021950632272557256,0.9785208486796033,1.2446008498539969,4.440892098500626e-16,3
5,train_parent_013_02,4451,0.6,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,5.983394578286858,0.09286763261743972,0.0,0.0003606897145708476,2.3933578313147432,0.02321690815435993,0.0,0.002885517716566781,2.41946025718567,16.65,0.14531292835949972,0.8731238207817665,2.4194602571856705,4.440892098500626e-16,3
5,train_parent_013_02,4451,0.6,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,5.998590754607519,0.08971750561596586,0.0,2.596167656109016e-06,1.4996476886518797,0.04485875280798293,0.0,0.00010384670624436064,1.544610288166107,70.75,0.021831947535916708,0.9786345028763652,1.5446102881661072,2.220446049250313e-16,3
5,train_parent_013_02,4451,0.6,inside_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,6.000000000000001,0.08942855152274665,0.0,7.201131849318418e-24,0.9000000000000001,0.07154284121819732,0.0,5.760905479454734e-23,0.9715428412181975,128.95,0.007534260110261323,0.9925220804804824,0.9715428412181972,2.220446049250313e-16,3
6,train_parent_013_02,4451,0.61,above_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,5.992564135181095,0.09095909346857034,0.23430110836922433,7.384387151567807e-05,1.198512827036219,0.04547954673428517,9.372044334768972,0.0011815019442508491,10.617218210483728,56.7,0.18725252575809043,0.8422807939376461,10.617218210483728,0.0,2
6,train_parent_013_02,4451,0.61,above_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,5.981352763248061,0.09329545706446069,0.23424399897042206,0.0004551360624532784,2.3925411052992245,0.02332386426611517,1.8739519917633765,0.0036410884996262273,4.293458049828343,16.65,0.2578653483380386,0.7949976532235786,4.293458049828343,0.0,2
6,train_parent_013_02,4451,0.61,above_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,5.997054165506987,0.09003316003473535,0.23432818243809736,1.1483842791283248e-05,1.4992635413767468,0.04501658001736768,7.029845473142921,0.0004593537116513299,8.574584948248686,70.75,0.12119554697171288,0.8919050764168165,8.574584948248686,0.0,2
6,train_parent_013_02,4451,0.61,above_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,5.970231820871088,0.09564229424972057,0.23405329400380176,0.0012154972248920738,0.8955347731306631,0.07651383539977646,28.086395280456212,0.00972397779913659,29.06816786678579,128.95,0.22542200749736946,0.8160454063023237,29.06816786678579,0.0,2
7,train_parent_013_02,4451,0.65,above_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,5.971803547953334,0.09530883819886346,5.970698227347872,0.0010797021464933026,1.1943607095906668,0.04765441909943173,238.82792909391486,0.01727523434389284,240.08721945694884,56.7,4.234342494831549,0.19104596250386974,240.08721945694884,0.0,2
7,train_parent_013_02,4451,0.65,above_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,5.973054600121519,0.09504542065464633,5.970810185040525,0.0009564509059549859,2.3892218400486076,0.023761355163661582,47.7664814803242,0.007651607247639887,50.18711628278411,16.65,3.0142412181852323,0.2491130815631659,50.18711628278411,0.0,2
7,train_parent_013_02,4451,0.65,above_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,5.99081055461848,0.09132210421937995,5.971291047884821,0.00011395567737004759,1.49770263865462,0.04566105210968997,179.13873143654465,0.004558227094801904,180.68665335440377,70.75,2.5538749590728447,0.28138300067284466,180.68665335440377,0.0,2
7,train_parent_013_02,4451,0.65,above_soft_range,load_high,rapid_fall,676.181069037,600.0000000001289,near_saturation_ge590,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,5.846927772882945,0.12386264227396676,5.967190851442006,0.03223686967398646,0.8770391659324418,0.09909011381917342,716.0629021730407,0.25789495739189167,717.2969264101841,128.95,5.562597335480296,0.15237869228903606,717.2969264101841,0.0,2
8,train_parent_013_02,5777,0.45,below_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,6.000000000000342,0.09819753851837784,6.029836319811227,6.696732082891021e-24,1.2000000000000686,0.04909876925918892,241.19345279244908,1.0714771332625634e-22,242.44255156170834,56.7,4.27588274359274,0.18954174089908335,242.44255156170823,1.1368683772161603e-13,2
8,train_parent_013_02,5777,0.45,below_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,5.993923489575623,0.09950739283990992,6.030049682945588,5.458115968368942e-05,2.3975693958302493,0.02487684820997748,48.240397463564705,0.00043664927746951535,50.663280356882396,16.65,3.042839661074018,0.24735089289550027,50.6632803568824,7.105427357601002e-15,2
8,train_parent_013_02,5777,0.45,below_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,6.0000000000000195,0.09819753916490956,6.029891154424283,1.1681025949019077e-23,1.5000000000000049,0.04909876958245478,180.8967346327285,4.672410379607631e-22,182.44583340231097,70.75,2.5787396947323105,0.2794279789256368,182.44583340231097,0.0,2
8,train_parent_013_02,5777,0.45,below_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,6.000000000073559,0.0981975391905548,6.029889716273555,4.8819204764372956e-20,0.9000000000110338,0.07855803135244384,723.5867659528266,3.9055363811498365e-19,724.5653239841901,128.95,5.618963350013106,0.15108106014788855,724.565323984179,1.1027623258996755e-11,2
9,train_parent_013_02,5777,0.49,below_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,5.999995664530085,0.09819846976835025,0.24601361335865757,2.2358786262799866e-09,1.1999991329060171,0.04909923488417513,9.840544534346304,3.5774058020479786e-08,11.089642937910554,56.7,0.195584531532814,0.8364109551651171,11.08964293791054,1.4210854715202004e-14,2
9,train_parent_013_02,5777,0.49,below_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,5.985621149665997,0.10131239285344276,0.24609522813365844,0.0002706735455335641,2.394248459866399,0.02532809821336069,1.9687618250692676,0.002165388364268513,4.390503771513296,16.65,0.2636939202110088,0.791330862645143,4.390503771513296,0.0,2
9,train_parent_013_02,5777,0.49,below_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,2,fc_smoothing,0.0035335689045936395,0.007067137809187279,0.42402826855123676,0.5653710247349824,5.99993932609875,0.09821056448500746,0.24601603938544697,3.6439180586086347e-08,1.4999848315246875,0.04910528224250373,7.380481181563409,1.457567223443454e-06,8.929572752897824,70.75,0.1262130424437855,0.8879314679486272,8.929572752897824,0.0,2
9,train_parent_013_02,5777,0.49,below_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,3,soc_protection,0.0011632415664986429,0.006203955021326096,0.9305932531989144,0.062039550213260956,6.000000000007465,0.09819753420222398,0.24588466711246365,2.8990991957041593e-22,0.9000000000011197,0.07855802736177919,29.506160053495638,2.3192793565633274e-21,30.484718080858535,128.95,0.23640727476431592,0.8087949823739269,30.484718080857416,1.1191048088221578e-12,2
10,train_parent_013_02,5777,0.5,inside_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,0,balanced,0.003527336860670194,0.008818342151675485,0.7054673721340388,0.2821869488536155,5.997877716903722,0.09865371941844772,4.615689720733721e-05,5.888332592449292e-06,1.1995755433807445,0.04932685970922386,0.0018462758882934883,9.421332147918868e-05,1.250842892299741,56.7,0.02206072120458097,0.9784154495453259,1.2508428922997412,2.220446049250313e-16,3
10,train_parent_013_02,5777,0.5,inside_soft_range,load_high,rapid_rise,679.828738607,600.0000000001664,near_saturation_ge590,1,hydrogen_economy,0.024024024024024027,0.015015015015015017,0.48048048048048053,0.48048048048048053,5.983545995608681,0.10176636983432276,4.745543903477643e-05,0.00035413950537303715,2.3934183982434725,0.02544159245858069,0.0003796435122782114,0.0028331160429842972,2.422072750257316,16.65,0.14546983485028925,0.8730042202557854,2.4220727502573163,4.440892098500626e-16,3
