dataset_version,voyage_id,load_min_original_30s,load_max_original_30s,load_min_spline_1s,load_max_spline_1s,negative_load_count,negative_load_ratio,original_30s_negative_load_count,original_30s_negative_load_ratio,reconstructed_1s_negative_load_count,reconstructed_1s_negative_load_ratio,above_original_local_max_count,above_original_local_max_ratio,below_original_local_min_count,below_original_local_min_ratio,global_overshoot_count,global_overshoot_ratio,comment
cubic_spline_1s_not_a_knot,voyage_051,-108.8373,748.2712,-108.8373,749.3529560017244,1801,0.08349172500115896,58,0.08055555555555556,1743,0.08359311304014196,2423,0.1162054577718095,2821,0.13529327130593258,10,0.0004635853692457466,negative load present in original 30s nodes and reconstructed 1s interior; clipped version required for nonnegative-only diagnostics; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_052,0.0,560.722,-21.03094942084473,560.722,152,0.010576856168673023,0,0.0,152,0.010942336764811749,1633,0.11755813116406306,1498,0.10783960837952632,152,0.010576856168673023,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_053,3e-06,846.873733,-0.4242131580875187,846.873733,153,0.005317854784331445,0,0.0,153,0.005501420301319622,3272,0.11765128905828628,3587,0.1289777426198267,427,0.014841333286990372,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_054,4e-06,838.8424,-0.0067447728501561,843.3723426026357,89,0.0031359007786899685,0,0.0,89,0.0032441495953925785,2933,0.10691113217175767,3037,0.11070204855289058,372,0.013107360558119868,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_055,6e-06,734.8182,-0.0960873247165091,734.8182,111,0.003088394869369244,0,0.0,111,0.0031949801393126474,4336,0.12480571066720396,5006,0.14409072592251454,118,0.003283158509779917,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_056,4e-06,905.0483,-0.1948564580003532,935.1651365638248,151,0.001498446973831757,0,0.0,151,0.0015501329418648817,15020,0.15419203170073195,17500,0.17965116875917503,246,0.002441178513659684,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_057,2e-06,740.805833,-0.0895068415638343,757.6017970070782,142,0.0198851701442375,0,0.0,142,0.02057374674007534,846,0.12257316719791365,923,0.13372935381048973,267,0.03738972132754516,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_058,0.0,520.162667,-36.416076329611286,522.2195404831082,437,0.030408461484934937,0,0.0,437,0.03145921819883378,2401,0.1728457274494277,2436,0.17536534446764093,465,0.0323568297265326,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_059,0.0,514.733733,-18.88820878551449,531.6261375985735,441,0.06175605657470942,0,0.0,441,0.06389452332657201,1343,0.19458128078817735,1252,0.18139669660967836,499,0.06987816832376417,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_060,0.0,459.1996,-37.69754657600795,471.71052598809024,315,0.02957468782273965,0,0.0,315,0.0305973773676542,1764,0.1713453132588635,1998,0.19407479358912094,332,0.03117078208618909,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_061,6e-06,350.9932,-0.2249571382257097,351.7867637458453,151,0.01405828135182944,0,0.0,151,0.014544403775765748,1030,0.09921017145058755,1358,0.13080331342708534,255,0.023740806256400706,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_062,0.0,491.5851,-34.31428610841538,510.9897631432192,315,0.02957468782273965,0,0.0,315,0.0305973773676542,1517,0.1473530840213696,1854,0.1800874210781933,331,0.031076894188339123,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_063,0.0,773.901333,-0.1686420341852009,820.1348234744761,171,0.005282505946680671,0,0.0,171,0.005464830142852577,3877,0.12390144130900259,4713,0.15061838867405963,194,0.005993018442433042,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_064,-1e-06,467.890333,-0.2374830201145608,470.0681657017155,668,0.09354432152359614,16,0.06694560669456066,652,0.09446537235583889,631,0.0914227760069545,776,0.11243117936829905,340,0.04761237921859684,negative load present in original 30s nodes and reconstructed 1s interior; clipped version required for nonnegative-only diagnostics; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_065,0.0,656.1904,-0.0853909202941138,657.6199120133929,324,0.03016478912577972,0,0.0,324,0.0312078597572722,1493,0.14380658832594875,1708,0.16451550760932382,342,0.031840610743878596,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot,voyage_066,1e-06,507.9851,-0.0720748278374786,509.3724602181044,138,0.01284796573875803,0,0.0,138,0.013292236563282605,1269,0.12223078404931613,1277,0.1230013484877673,167,0.015547900567917326,negative load introduced in reconstructed 1s interior; clipped version required; local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_001,0.0,634.152333,0.0,655.6893243071898,0,0.0,0,0.0,0,0.0,1271,0.12208241283258092,1259,0.12092978580347709,26,0.0024138891467830287,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_002,0.0,490.8397,0.0,493.5177016096948,0,0.0,0,0.0,0,0.0,1001,0.14503042596348883,1119,0.16212691973341062,21,0.002940764598795687,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_003,0.0,812.5562,0.0,844.5642442032121,0,0.0,0,0.0,0,0.0,2153,0.15531669311787621,2225,0.16051074880969557,50,0.0034865072170699395,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_004,0.0,723.015433,0.0,732.5640114750466,0,0.0,0,0.0,0,0.0,1569,0.15112695049123484,1785,0.17193219032941628,9,0.0008379108090494367,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_005,0.0,659.281467,0.0,659.7896879678441,0,0.0,0,0.0,0,0.0,3238,0.13308125436685708,3581,0.14717849656816406,22,0.0008740216916292559,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_006,0.0,500.3436,0.0,503.0506739177802,0,0.0,0,0.0,0,0.0,1047,0.10056670828930939,1043,0.10018249927960811,14,0.0012997864636524,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_007,0.0,628.200933,0.0,633.6271330978536,0,0.0,0,0.0,0,0.0,1364,0.13138123675592372,1493,0.14380658832594875,24,0.0022344288241318315,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_008,2e-06,815.424,0.0,815.6703448593581,0,0.0,0,0.0,0,0.0,2246,0.16236535820140244,2202,0.1591845586640642,259,0.01809796659911956,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_009,0.0,418.7092,0.0,424.1821580717892,0,0.0,0,0.0,0,0.0,1944,0.14023950367912277,2173,0.1567594863656038,20,0.0013946028868279756,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_010,0.0,503.780067,0.0,522.7970916305379,0,0.0,0,0.0,0,0.0,1291,0.12400345788108731,1572,0.15099414081260207,70,0.006498932318262,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_011,0.0,850.99286,0.0,856.2158684719548,0,0.0,0,0.0,0,0.0,3849,0.13839847542339362,3991,0.14350436877494516,6,0.00020854332487574292,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_012,0.0,401.428267,0.0,405.6619801678165,0,0.0,0,0.0,0,0.0,2035,0.06503467450704675,2062,0.06589754242433926,14,0.00043248586697970404,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_013,0.0,705.286667,0.0,706.3103941966929,0,0.0,0,0.0,0,0.0,3220,0.08424467584113861,3418,0.0894249385170844,13,0.00032877266634632405,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_014,0.0,703.746033,0.0,714.8816358863353,0,0.0,0,0.0,0,0.0,2593,0.09333381326038442,2782,0.10013677920956014,13,0.00045231550746320585,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_015,0.0,785.682467,0.0,806.0846477484042,0,0.0,0,0.0,0,0.0,2153,0.10325643854011798,2084,0.09994724473646348,27,0.001251680496963516,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_016,0.0,841.6076,0.0,843.047455666382,0,0.0,0,0.0,0,0.0,3138,0.11295083147361601,3627,0.13055215607227702,10,0.0003479350057409276,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_017,0.0,381.636667,0.0,381.963144637211,0,0.0,0,0.0,0,0.0,1134,0.1092275091504527,1028,0.09901753034097477,9,0.0008379108090494367,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_018,41.03338000000001,770.075733,40.834923706258216,792.8451677296626,0,0.0,0,0.0,0,0.0,2078,0.12186253811869575,2048,0.1201032136992728,67,0.0037979706365852276,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_019,0.0,701.068267,0.0,703.5577549255304,0,0.0,0,0.0,0,0.0,4350,0.12510425354462051,4780,0.13747088090650256,16,0.00044480275777709823,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_020,0.0,733.8372,0.0,758.1825512634994,0,0.0,0,0.0,0,0.0,4242,0.121998216904892,4976,0.14310776221563948,73,0.0020294125823580107,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_021,0.0,650.2504,0.0,673.6897792132111,0,0.0,0,0.0,0,0.0,2081,0.14980922899719243,2027,0.14592181988337774,16,0.0011133532809129497,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_022,0.0,727.0949,0.0,727.8522518081494,0,0.0,0,0.0,0,0.0,4432,0.12778226271479645,4106,0.11838311613424057,8,0.00022295922633148462,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_023,0.0,826.136333,0.0,835.4006480536092,0,0.0,0,0.0,0,0.0,2413,0.09917389338703711,2701,0.11101064485635609,40,0.0015891303484168288,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_024,0.0,859.8098,0.0,869.3638270401565,0,0.0,0,0.0,0,0.0,5242,0.15088365666916126,5355,0.15413620401819123,41,0.0011407584652625136,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_025,0.0,679.946267,0.0,680.3316491673226,0,0.0,0,0.0,0,0.0,4172,0.13332907225719856,4328,0.13831453133488864,4,0.00012356739056562974,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_026,0.0,613.169067,0.0,625.3766207887704,0,0.0,0,0.0,0,0.0,2552,0.08155699721964782,3002,0.09593812917452303,19,0.0005869451051867412,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_027,0.0,395.6248,0.0,405.090622371176,0,0.0,0,0.0,0,0.0,648,0.09349300245274852,580,0.08368200836820083,18,0.002510110165946172,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_028,0.0,475.434,0.0,475.9775852556114,0,0.0,0,0.0,0,0.0,1290,0.12425351570025044,1227,0.1181853207474475,12,0.0011172144120659157,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_029,1e-06,497.218667,0.0,500.05014723657047,0,0.0,0,0.0,0,0.0,1751,0.16818749399673422,1737,0.16684276246277976,155,0.014390492990437286,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_030,0.0,603.947433,0.0,608.7516510000058,0,0.0,0,0.0,0,0.0,2691,0.11073162702658218,2740,0.11274792198172989,8,0.0003182053219840102,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_031,0.0,664.7186,0.0,688.1186703039766,0,0.0,0,0.0,0,0.0,3329,0.10638841839506567,3264,0.10431114377936147,77,0.0023786722683883724,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_032,0.0,646.6682,0.0,662.7557441617236,0,0.0,0,0.0,0,0.0,5725,0.164648701504127,5620,0.1616289436599465,28,0.0007784048261099219,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_033,0.0,558.5223,0.0,576.3915868131405,0,0.0,0,0.0,0,0.0,4375,0.12582324350752064,4033,0.11598746081504702,28,0.0007784048261099219,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_034,0.0,672.092833,0.0,696.7910821128764,0,0.0,0,0.0,0,0.0,2592,0.1244837191432139,2800,0.13447315339544713,25,0.0011605775033656748,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_035,0.0,669.986,0.0,683.4979366984147,0,0.0,0,0.0,0,0.0,2703,0.08638266594228372,2916,0.09318973506759132,27,0.0008340798863180007,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_036,0.0,448.092667,0.0,452.6137139157975,0,0.0,0,0.0,0,0.0,5120,0.13385270973307886,5621,0.1469504065253196,11,0.00027798134997851964,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_037,0.0,503.5642,0.0,504.2280831913769,0,0.0,0,0.0,0,0.0,1097,0.10536932091057535,1120,0.1075785227163577,2,0.00018568378052177142,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_038,0.0,539.792267,0.0,572.2793054652853,0,0.0,0,0.0,0,0.0,5024,0.12047383818521894,5317,0.1274998801016738,93,0.002155721935050184,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_039,1e-06,392.301348,0.0,396.7602840297732,0,0.0,0,0.0,0,0.0,1708,0.1232145433559371,1687,0.12169961044582311,197,0.01373683843525556,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_040,0.0,549.523067,0.0,551.2549923509608,0,0.0,0,0.0,0,0.0,5555,0.14522496143891664,5121,0.13387885284044862,26,0.0006570468272219554,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_041,0.0,848.252533,0.0,864.8603855368234,0,0.0,0,0.0,0,0.0,4481,0.11822283196580746,3880,0.10236656729018812,22,0.0005610670475121777,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_042,0.0,340.30176,0.0,341.58009813559534,0,0.0,0,0.0,0,0.0,18531,0.22195206668982287,17918,0.21460995795954055,11,0.00012735756214470135,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_043,1e-06,697.115133,0.0,721.8329068818662,0,0.0,0,0.0,0,0.0,1425,0.13725679059911386,1515,0.14592564053168947,353,0.03286472395493902,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_044,0.0,752.612167,0.0,762.5495252481907,0,0.0,0,0.0,0,0.0,1568,0.15060993180290078,1043,0.10018249927960811,16,0.0014854702441741714,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_045,0.0,761.2522,0.0,761.6133981472731,0,0.0,0,0.0,0,0.0,2606,0.1249820152510671,2260,0.10838808690230685,9,0.0004172268323211719,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_046,0.0,653.711133,0.0,656.5738450675636,0,0.0,0,0.0,0,0.0,7954,0.06724095662391898,8510,0.07194122967935007,34,0.0002778436067368903,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_047,0.0,683.936533,0.0,695.7093425530293,0,0.0,0,0.0,0,0.0,3182,0.1309357254546951,3172,0.1305242366883384,19,0.0007557376397120242,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_048,0.0,821.2573,0.0,824.4753557528848,0,0.0,0,0.0,0,0.0,3710,0.13340045305814247,4171,0.14997662795296826,12,0.00041708664975148585,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_049,0.0,605.591933,0.0,630.5131047991392,0,0.0,0,0.0,0,0.0,2099,0.12103563602813977,2375,0.136950755391535,25,0.0013934563290786467,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_050,3e-06,768.7192,0.0,773.0562184629853,0,0.0,0,0.0,0,0.0,3372,0.13858863178660968,3898,0.16020714315071308,406,0.016129673036430814,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_051,0.0,748.2712,0.0,749.3529560017244,0,0.0,0,0.0,0,0.0,2184,0.10474317778523812,2648,0.12699630713155244,10,0.0004635853692457466,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_052,0.0,560.722,0.0,560.722,0,0.0,0,0.0,0,0.0,1633,0.11755813116406306,1469,0.10575192570729249,0,0.0,local endpoint overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_053,3e-06,846.873733,0.0,846.873733,0,0.0,0,0.0,0,0.0,3272,0.11765128905828628,3587,0.1289777426198267,427,0.014841333286990372,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_054,4e-06,838.8424,0.0,843.3723426026357,0,0.0,0,0.0,0,0.0,2933,0.10691113217175767,3037,0.11070204855289058,372,0.013107360558119868,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_055,6e-06,734.8182,0.0,734.8182,0,0.0,0,0.0,0,0.0,4336,0.12480571066720396,5006,0.14409072592251454,118,0.003283158509779917,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_056,4e-06,905.0483,0.0,935.1651365638248,0,0.0,0,0.0,0,0.0,15020,0.15419203170073195,17500,0.17965116875917503,246,0.002441178513659684,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_057,2e-06,740.805833,0.0,757.6017970070782,0,0.0,0,0.0,0,0.0,846,0.12257316719791365,923,0.13372935381048973,267,0.03738972132754516,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_058,0.0,520.162667,0.0,522.2195404831082,0,0.0,0,0.0,0,0.0,2401,0.1728457274494277,2159,0.15542437549492477,28,0.001948368241597662,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_059,0.0,514.733733,0.0,531.6261375985735,0,0.0,0,0.0,0,0.0,1343,0.19458128078817735,916,0.13271515502752826,58,0.008122111749054754,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_060,0.0,459.1996,0.0,471.71052598809024,0,0.0,0,0.0,0,0.0,1764,0.1713453132588635,1825,0.17727051966974258,17,0.0015960942634494415,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_061,6e-06,350.9932,0.0,351.7867637458453,0,0.0,0,0.0,0,0.0,1030,0.09921017145058755,1358,0.13080331342708534,255,0.023740806256400706,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_062,0.0,491.5851,0.0,510.9897631432192,0,0.0,0,0.0,0,0.0,1517,0.1473530840213696,1649,0.16017484215638658,16,0.0015022063655994742,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_063,0.0,773.901333,0.0,820.1348234744761,0,0.0,0,0.0,0,0.0,3877,0.12390144130900259,4713,0.15061838867405963,23,0.000710512495752371,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_064,0.0,467.890333,0.0,470.0681657017155,0,0.0,0,0.0,0,0.0,506,0.07331208345407128,606,0.08780063749637786,15,0.002100546141996919,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_065,0.0,656.1904,0.0,657.6199120133929,0,0.0,0,0.0,0,0.0,1493,0.14380658832594875,1538,0.14814101329223656,18,0.0016758216180988734,local endpoint overshoot present; global original-range overshoot present
cubic_spline_1s_not_a_knot_clipped,voyage_066,1e-06,507.9851,0.0,509.3724602181044,0,0.0,0,0.0,0,0.0,1269,0.12223078404931613,1277,0.1230013484877673,167,0.015547900567917326,local endpoint overshoot present; global original-range overshoot present
