P_sys_kW,mH2_g_s_Dp0,eta_percent_Dp0
53.1772575250836,0.786508105068412,58.5406635704393
53.5117056856187,0.79172509486616,58.5236074750407
53.8461538461538,0.796941329191844,58.5069183961508
54.180602006689,0.802157354048499,58.4905481323379
54.5150501672241,0.807373715439158,58.4744484821705
54.8494983277592,0.812590959366853,58.458571244217
55.1839464882943,0.817809631834619,58.4428682170457
55.5183946488294,0.823030278845488,58.4272911992251
55.8528428093645,0.828253446402494,58.4117919893235
56.1872909698997,0.833479680508671,58.3963223859093
56.5217391304348,0.838709527167051,58.3808341875509
56.8561872909699,0.843943532380669,58.3652791928168
57.190635451505,0.849182242152557,58.3496092002752
57.5250836120401,0.854426202485749,58.3337760084946
57.8595317725753,0.859675959383279,58.3177314160435
58.1939799331104,0.864932058848179,58.3014272214901
58.5284280936455,0.870195046883482,58.2848152234028
58.8628762541806,0.875465469492224,58.2678472203502
59.1973244147157,0.880743872677435,58.2504750109005
59.5317725752508,0.886030802442151,58.2326503936221
59.866220735786,0.891326804789405,58.2143251670835
60.2006688963211,0.896632425722229,58.195451129853
60.5351170568562,0.901948211243658,58.175980080499
60.8695652173913,0.907274707356724,58.15586381759
61.2040133779264,0.912612460064461,58.1350541396942
61.5384615384615,0.917962015369902,58.1135028453802
61.8729096989967,0.92332391927608,58.0911617332163
62.2073578595318,0.92869864952959,58.0679760353283
62.5418060200669,0.934083939859665,58.0436706974221
62.876254180602,0.939478311221995,58.0181690896794
63.2107023411371,0.944881552568205,57.9915373674806
63.5451505016722,0.950293452849922,57.963841686206
63.8795986622074,0.955713801018771,57.9351482012359
64.2140468227425,0.961142386026379,57.9055230679504
64.5484949832776,0.966578996824372,57.8750324417301
64.8829431438127,0.972023422364375,57.843742477955
65.2173913043478,0.977475451598014,57.8117193320055
65.5518394648829,0.982934873476917,57.779029159262
65.8862876254181,0.988401476952708,57.7457381151046
66.2207357859532,0.993875050977014,57.7119123549138
66.5551839464883,0.99935538450146,57.6776180340696
66.8896321070234,1.00484226647767,57.6429213079526
67.2240802675585,1.01033548585728,57.6078883319429
67.5585284280937,1.0158348315919,57.5725852614208
67.8929765886288,1.02134009263317,57.5370782517667
68.2274247491639,1.02685105793272,57.5014334583608
68.561872909699,1.03236751644215,57.4657170365834
68.8963210702341,1.03788925711311,57.4299951418148
69.2307692307692,1.04341606889722,57.3943339294353
69.5652173913043,1.04894774074611,57.3587995548252
69.8996655518395,1.05448406161139,57.3234581733647
70.2341137123746,1.06002482044471,57.2883759404342
70.5685618729097,1.06556980619767,57.253619011414
70.9030100334448,1.07111880782192,57.2192535416843
71.2374581939799,1.07667161426907,57.1853456866254
71.5719063545151,1.08222801449075,57.1519616016176
