action_id,action_name,current_load_kw,current_soc,decision_index,delta_p_fc_kw,dual_residual,future_load_kw,h2_kg,load_delta_regime,load_regime,p_batt_first_kw,p_batt_horizon_kw,p_fc_first_kw,p_fc_horizon_kw,previous_batt_kw,previous_fc_kw,previous_fc_regime,previous_load_kw,primal_residual,q_batt,q_fc_var,q_h2,q_soc,reward,soc_horizon,soc_next,soc_predicted,soc_regime,solution_validation_error,solve_ms,solver_iterations,solver_status,solver_status_class,source_split,source_voyage_id,state_id,weighted_batt,weighted_fc_var,weighted_h2,weighted_soc
2,soc_regulation,63.27895784296015,0.55,26249,-0.4438477707280981,4.262897677923474e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.00408986152402216,near_steady,medium,-216.27828710004627,"[-216.27828710004613,-215.91172111215653,-215.62136629322342,-215.40686167948417,-215.2676834571806,-215.2032280918961]",279.5561522292719,"[279.5561522292719,279.1869610969671,278.89226013094026,278.671803084402,278.52526399470156,278.45223717853014]",-216.72104215703985,280.0,medium,63.278672841876016,2.500312275225521e-14,0.45,15.0,0.25,36.0,-0.16547780625010097,"[0.5499999999999988,0.5500962777275171,0.550192392275733,0.5502883775705573,0.5503842673772166,0.5504800952277584,0.5505758943855629]",0.5500962777275197,0.5500962777275171,reference,,0.0654000323265791,50,solved,solved,train,voyage_022,probe_041,0.04805257383190545,0.0017100767671901244,0.11567066252708695,4.4493123918455096e-05
3,fast_fc_response,63.27895784296015,0.55,26249,-7.495818677153295,2.8983813620401995e-14,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.003978778588977429,near_steady,medium,-209.22631619362107,"[-209.226316193621,-203.04015918557786,-198.13202115293208,-194.47685914352184,-192.0552455840696,-190.85336436377855]",272.5041813228467,"[272.5041813228467,266.3153991703884,261.4029149906489,257.7418005484396,255.31282612159052,254.10237345041267]",-216.72104215703985,280.0,medium,63.278672841876016,2.1098574276567916e-16,0.8,1.0,0.15,12.0,-0.6452776361005621,"[0.55,0.5500931384954566,0.5501835231817037,0.5502717229774449,0.5503582956533457,0.5504437903317574,0.5505287499846971]",0.5500931384954566,0.5500931384954566,reference,,0.05250005051493645,25,solved,solved,train,voyage_022,probe_041,0.04497005607736801,0.48773695868715433,0.11252898239522734,4.163894081237348e-05
4,fc_smoothing,63.27895784296015,0.55,26249,-0.09742734750278714,2.1847800516080847e-12,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.004095328907265147,near_steady,medium,-216.62470752327158,"[-216.62470752327164,-216.54621544025787,-216.48574090613775,-216.44314414169304,-216.41819074626244,-216.41063483049632]",279.9025726524972,"[279.9025726524972,279.8214554250683,279.7566347438545,279.7080855466107,279.6757712837832,279.6596439171305]",-216.72104215703985,280.0,medium,63.278672841876016,3.143408780361561e-14,0.1,40.0,0.25,12.0,-0.16415895708765862,"[0.5499999999999985,0.5500964319388872,0.5501928289365013,0.5502891990134716,0.5503855501282071,0.5504818901347714,0.5505782267777694]",0.5500964319388904,0.5500964319388872,reference,,0.06170012056827545,50,solved,solved,train,voyage_022,probe_041,0.04820663205697625,8.239659758184763e-05,0.11582529266267742,4.463577042309052e-05
0,candidate_C,63.27895784296015,0.55,26249,-0.5334138770211894,9.311769467088533e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.008829804212525202,near_steady,medium,-496.1887209937532,"[-496.1887209937535,-495.74725723453804,-495.3967268778002,-495.1368602688009,-494.9672622589111,-494.8874953188107]",559.4665861229788,"[559.4665861229788,559.0224972193481,558.6676207155167,558.4018016737184,558.2248427964317,558.136504405445]",-496.72104215703985,560.0,high,63.278672841876016,9.8879238130678e-16,0.4,20.0,0.25,12.0,-0.5053520026198509,"[0.55,0.5502208817312115,0.5504415669418751,0.5506620961116034,0.550882509599971,0.5511028475906489,0.5513231500725394]",0.5502208817312116,0.5502208817312115,reference,,0.0833999365568161,25,solved,solved,train,voyage_022,probe_042,0.252920823924861,0.0024698816336699353,0.2497271111132415,0.00023418594807855526
1,hydrogen_economy,63.27895784296015,0.55,26249,-1.262063774696685,3.9676605268802415e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.00881662768336672,near_steady,medium,-495.4600710960777,"[-495.4600710960775,-494.4119602262354,-493.5765574348174,-492.95336768211496,-492.54177319686164,-492.34111658741017]",558.7379362253033,"[558.7379362253033,557.6872002110459,556.8474512725344,556.2183090870328,555.7993537343827,555.5901256740441]",-496.72104215703985,560.0,high,63.278672841876016,8.588678556677219e-16,0.25,8.0,0.4,8.0,-0.5155929235325033,"[0.55,0.5502205573678312,0.5504406481620915,0.5506603670712059,0.5508798085632297,0.5510990668312126,0.5513182357755624]",0.5502205573678313,0.5502205573678312,reference,,0.06780005060136318,25,solved,solved,train,voyage_022,probe_042,0.252178544184059,0.013826432043417058,0.24935444865300493,0.00023349865202225328
2,soc_regulation,63.27895784296015,0.55,26249,-0.7822660470425262,9.381144805452386e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.008825303606459396,near_steady,medium,-495.93986882373184,"[-495.9398688237317,-495.29210239129196,-494.7775874337907,-494.39567415292345,-494.14543863344267,-494.02576596769023]",559.2177339529575,"[559.2177339529575,558.5673423761027,558.0484812715076,557.6606155578413,557.4030191709636,557.2747750543243]",-496.72104215703985,560.0,high,63.278672841876016,5.724002629917427e-14,0.45,15.0,0.25,36.0,-0.5078129495529211,"[0.5499999999999972,0.5502207709529964,0.550441253548434,0.5506615071040937,0.5508815906484993,0.5511015627988881,0.5513214816761886]",0.550220770953002,0.5502207709529964,reference,,0.06889994256198406,50,solved,solved,train,voyage_022,probe_042,0.2526671941659479,0.0053119806280862835,0.24959982365317782,0.00023395110570915707
3,fast_fc_response,63.27895784296015,0.55,26249,-15.204563769946503,5.6638950331666507e-14,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.00856534106980941,near_steady,medium,-481.51757110082787,"[-481.51757110082787,-468.9676056062822,-459.0088497977698,-451.59035975764436,-446.6725361675779,-444.22702990429]",544.7954362300535,"[544.7954362300535,532.2428455910928,522.2797436354866,514.8553011625621,509.93011670509884,507.4760389909243]",-496.72104215703985,560.0,high,63.278672841876016,4.837909880964239e-16,0.8,1.0,0.15,12.0,-2.487413468368694,"[0.55,0.5502143507706111,0.5504231148400583,0.550627445702682,0.5508284741747963,0.5510273134448139,0.5512250640813454]",0.5502143507706112,0.5502143507706111,reference,,0.0545999500900507,25,solved,solved,train,voyage_022,probe_042,0.23818537483444369,2.0067600645344603,0.24224748698605425,0.00022054201373567157
4,fc_smoothing,63.27895784296015,0.55,26249,-0.13493335485350144,3.953669035155114e-12,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.008837011978492171,near_steady,medium,-496.58720151592087,"[-496.5872015159208,-496.47754511778925,-496.39223195197314,-496.33109102943376,-496.2938415393683,-496.28017598198346]",559.8650666451465,"[559.8650666451465,559.7527851025997,559.6631257896898,559.5960324343513,559.551422076889,559.5291850686176]",-496.72104215703985,560.0,high,63.278672841876016,7.192597212268836e-14,0.1,40.0,0.25,12.0,-0.5036507921313124,"[0.5499999999999965,0.5502210591174768,0.5504420694206809,0.5506630417461581,0.5508839868543443,0.5511049153806705,0.5513258378236824]",0.550221059117484,0.5502210591174768,reference,,0.11519994586706161,50,solved,solved,train,voyage_022,probe_042,0.2533272196636812,0.00015804696399323732,0.24993096326320857,0.00023456224042932546
0,candidate_C,63.27895784296015,0.75,26249,-3.70664017446137e-17,7.139651479787697e-14,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",-4.996030679680743e-22,near_steady,medium,63.27786512922562,"[63.27786512922624,63.27523998481099,63.27089383771721,63.26494140491805,63.25758053752111,63.249009086634196]",-3.70664017446137e-17,"[-3.70664017446137e-17,-3.0965868613117607e-17,-2.4847177863124778e-17,-1.8678873545608366e-17,-1.2467008197391969e-17,-1.2466695573920829e-17]",63.27895784296015,0.0,low,63.278672841876016,2.438049762076844e-13,0.4,20.0,0.25,12.0,-191.95003350172254,"[0.7499999999999878,0.7499718314346582,0.7499436640379411,0.7499154985759404,0.7498873357637051,0.7498591762282094,0.7498310205083524]",0.7499718314346825,0.7499718314346582,high,,0.0849999487400055,50,solved,solved,train,voyage_022,probe_043,0.004113338485487002,1.192637272823873e-35,0.0,191.94592016323705
1,hydrogen_economy,63.27895784296015,0.75,26249,-5.59212833626119e-17,6.458876740638691e-14,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",-7.537404068829748e-22,near_steady,medium,63.27786512922562,"[63.2778651292262,63.27523998481095,63.27089383771717,63.26494140491801,63.25758053752108,63.249009086634175]",-5.59212833626119e-17,"[-5.59212833626119e-17,-4.672229660806446e-17,-3.7494704986655836e-17,-2.8189316806900376e-17,-1.8815505156346123e-17,-1.8818885933358293e-17]",63.27895784296015,0.0,low,63.278672841876016,2.1227464230832993e-13,0.25,8.0,0.4,8.0,-191.95003350172254,"[0.7499999999999893,0.7499718314346613,0.7499436640379442,0.7499154985759436,0.7498873357637084,0.7498591762282126,0.7498310205083556]",0.7499718314346825,0.7499718314346613,high,,0.07240008562803268,50,solved,solved,train,voyage_022,probe_043,0.004113338485487002,2.7145745945499433e-35,0.0,191.94592016323705
2,soc_regulation,63.27895784296015,0.75,26249,-3.15095718331288e-15,2.5566976327378183e-12,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",-4.2470480049979915e-20,near_steady,medium,63.27786512922562,"[63.27786512926046,63.27523998483954,63.270893837740076,63.2649414049352,63.25758053753255,63.24900908663993]",-3.15095718331288e-15,"[-3.15095718331288e-15,-2.6281628858508058e-15,-2.104807920645136e-15,-1.5799352120756519e-15,-1.0537323056488247e-15,-1.0528668191286103e-15]",63.27895784296015,0.0,low,63.278672841876016,1.4582557383846506e-11,0.45,15.0,0.25,36.0,-191.95003350172254,"[0.7499999999992709,0.7499718314332242,0.749943664036502,0.7499154985744974,0.7498873357622592,0.7498591762267613,0.7498310205069033]",0.7499718314346825,0.7499718314332242,high,,0.09760004468262196,125,solved,solved,train,voyage_022,probe_043,0.004113338485487002,8.61851664155472e-32,0.0,191.94592016323705
3,fast_fc_response,63.27895784296015,0.75,26249,-4.52007736346274e-16,1.8098719010052436e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",-6.092429833891783e-21,near_steady,medium,63.27786512922562,"[63.27786512922581,63.275239984810625,63.27089383771692,63.26494140491781,63.257580537520965,63.249009086634125]",-4.52007736346274e-16,"[-4.52007736346274e-16,-3.777818472796471e-16,-3.0329386121331017e-16,-2.2809408369587756e-16,-1.5226994025775233e-16,-1.5232087060634301e-16]",63.27895784296015,0.0,low,63.278672841876016,1.270095140171179e-13,0.8,1.0,0.15,12.0,-191.95003350172254,"[0.7499999999999937,0.7499718314346698,0.7499436640379529,0.7499154985759523,0.7498873357637171,0.7498591762282214,0.7498310205083645]",0.7499718314346825,0.7499718314346698,high,,0.06759981624782085,50,solved,solved,train,voyage_022,probe_043,0.004113338485487002,1.7735329315701627e-33,0.0,191.94592016323705
4,fc_smoothing,63.27895784296015,0.75,26249,-5.186940044058835e-16,1.0218542451923235e-12,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",-6.991267124424408e-21,near_steady,medium,63.27786512922562,"[63.277865129282546,63.27523998485797,63.270893837754834,63.264941404946285,63.25758053753994,63.24900908664362]",-5.186940044058835e-16,"[-5.186940044058835e-16,-4.3265089989156597e-16,-3.4651248235964664e-16,-2.601130197752402e-16,-1.7348465313507985e-16,-1.7311269392224378e-16]",63.27895784296015,0.0,low,63.278672841876016,1.8284929126366478e-11,0.1,40.0,0.25,12.0,-191.95003350172254,"[0.7499999999990857,0.7499718314328541,0.7499436640361302,0.7499154985741242,0.7498873357618849,0.7498591762263864,0.7498310205065282]",0.7499718314346825,0.7499718314328541,high,,0.11570006608963013,150,solved,solved,train,voyage_022,probe_043,0.004113338485487002,2.3354467899879402e-33,0.0,191.94592016323705
0,candidate_C,63.27895784296015,0.75,26249,-1.3418201210999428,6.688038569929083e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.004075693869550221,near_steady,medium,-215.38031474967443,"[-215.38031474967397,-214.38818230990188,-213.69544828067583,-213.2526287497472,-213.01016616192408,-212.91850597465552]",278.65817987890006,"[278.65817987890006,277.6634222947127,276.96634211839296,276.51757015466507,276.267746699445,276.16751506128975]",-216.72104215703985,280.0,medium,63.278672841876016,2.4424906541753444e-13,0.4,20.0,0.25,12.0,-192.3626833900296,"[0.7499999999999878,0.7500958779890914,0.7501913143238088,0.7502864422833353,0.7503813731187828,0.7504761960203862,0.7505709781188434]",0.7500958779891158,0.7500958779890914,high,,0.0833999365568161,50,solved,solved,train,voyage_022,probe_044,0.047654380323049,0.015629177407887718,0.11526996877019603,192.18412986352848
1,hydrogen_economy,63.27895784296015,0.75,26249,-2.575904957521459,2.5419044818111446e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.004056234074683242,near_steady,medium,-214.1462299132529,"[-214.1462299132523,-212.20838686854205,-210.82514873137896,-209.9139413914934,-209.392181632922,-209.1773407424338]",277.42409504247854,"[277.42409504247854,275.48362685335303,274.0960425690962,273.1788827964116,272.6497621704431,272.426349829068]",-216.72104215703985,280.0,medium,63.278672841876016,2.1271873151818e-13,0.25,8.0,0.4,8.0,-192.4025020041785,"[0.7499999999999893,0.7500953286279672,0.7501897946121499,0.750283644838615,0.7503770894350319,0.7504703017665992,0.7505634184603057]",0.7500953286279884,0.7500953286279672,high,,0.07160007953643799,50,solved,solved,train,voyage_022,probe_044,0.04710984527660645,0.057597971789788455,0.11471960114731108,192.1830745859648
2,soc_regulation,63.27895784296015,0.75,26249,-4.568711606793215,2.684532514374709e-12,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.004024836777930993,near_steady,medium,-212.15342326398115,"[-212.15342326394625,-208.8426560178995,-206.59126593952206,-205.20159069936923,-204.47596263746703,-204.2167538849385]",275.4312883932068,"[275.4312883932068,272.1178960027391,269.86215977726215,268.46653210430446,267.73354317499957,267.46576297157833]",-216.72104215703985,280.0,medium,63.278672841876016,1.461142318248676e-11,0.45,15.0,0.25,36.0,-192.52262959886724,"[0.7499999999992695,0.7500944415153052,0.7501874092218607,0.7502793747070502,0.7503707215690036,0.7504617454127682,0.7505526538680223]",0.7500944415167664,0.7500944415153052,high,,0.09470013901591301,125,solved,solved,train,voyage_022,probe_044,0.04623713326206643,0.18119032765665832,0.1138316135967398,192.1813705243518
3,fast_fc_response,63.27895784296015,0.75,26249,-26.98009410458417,1.6805953366477263e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.0036739907082282523,near_steady,medium,-189.7420407661902,"[-189.74204076618997,-169.8823027397922,-156.0597768535893,-147.2212865689082,-142.3376254781701,-140.39862214781525]",253.01990589541583,"[253.01990589541583,233.15754272460288,219.33067069130627,210.48622797382603,205.5952060156911,203.64763123444936]",-216.72104215703985,280.0,medium,63.278672841876016,1.270095140171179e-13,0.8,1.0,0.15,12.0,-198.62189770880545,"[0.7499999999999937,0.7500844649397871,0.7501600891842402,0.7502295602387511,0.7502950967801367,0.750358459327091,0.7504209587137308]",0.7500844649397997,0.7500844649397871,high,,0.06260001100599766,50,solved,solved,train,voyage_022,probe_044,0.03698434627107843,6.318797551147721,0.10390888220615965,192.16220692918048
4,fc_smoothing,63.27895784296015,0.75,26249,-0.6142046890301458,1.5939994394203836e-12,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.004087173227070638,near_steady,medium,-216.10793018174422,"[-216.10793018168732,-215.6603408586185,-215.353825893443,-215.16362490892706,-215.0648850849403,-215.0327437699637]",279.38579531096985,"[279.38579531096985,278.93558084347643,278.6247197311978,278.4285663138733,278.32246562248014,278.28175285660734]",-216.72104215703985,280.0,medium,63.278672841876016,1.8324897155252984e-11,0.1,40.0,0.25,12.0,-192.3515983080912,"[0.7499999999990837,0.7500962018901643,0.7501922045347704,0.7502880707321888,0.7503838522603671,0.750479589833853,0.7505753130994187]",0.7500962018919969,0.7500962018901643,high,,0.09070010855793953,125,solved,solved,train,voyage_022,probe_044,0.04797690405925136,0.0032747170141199486,0.11559463132465483,192.1847520556932
0,candidate_C,63.27895784296015,0.75,26249,-1.5655184139278617,2.6083845466288925e-12,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.008811141455869125,near_steady,medium,-495.1566164568465,"[-495.1566164568462,-493.9782924142357,-493.13681828240675,-492.58262925733044,-492.2660611956481,-492.13742726841525]",558.4344815860721,"[558.4344815860721,557.2535323990463,556.4077121201237,555.847570662248,555.5236417331689,555.3864363550496]",-496.72104215703985,560.0,high,63.278672841876016,2.446931546273845e-13,0.4,20.0,0.25,12.0,-192.9457877379467,"[0.7499999999999878,0.7502204222829425,0.7504403200270725,0.7506598431833589,0.7508791196386906,0.7510982551716301,0.7513173334423158]",0.7502204222829669,0.7502204222829425,high,,0.08950009942054749,50,solved,solved,train,voyage_022,probe_045,0.2518697349821177,0.021274721391902843,0.24919928555868165,192.423443996014
1,hydrogen_economy,63.27895784296015,0.75,26249,-2.97989890489157,8.211105982186257e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.008785580545354077,near_steady,medium,-493.7422359658828,"[-493.7422359658821,-491.4681756942941,-489.816365773731,-488.70406595502163,-488.0484920308256,-487.7668794328325]",557.0201010951084,"[557.0201010951084,554.7434156791052,553.0872596114484,551.9690073599398,551.306072568347,551.0158885194668]",-496.72104215703985,560.0,high,63.278672841876016,2.1316282072803006e-13,0.25,8.0,0.4,8.0,-192.998224626382,"[0.7499999999999893,0.7502197926620006,0.7504385730108671,0.7506566180454883,0.7508741679323985,0.751091425986187,0.7513085586782422]",0.7502197926620219,0.7502197926620006,high,,0.07469998672604561,50,solved,solved,train,voyage_022,probe_045,0.2504328932205267,0.07708157537651023,0.24847636439455292,192.42223379339043
2,soc_regulation,63.27895784296015,0.75,26249,-4.907129883107473,2.641920887162412e-12,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.008750777839641677,near_steady,medium,-491.8150049876669,"[-491.8150049876318,-488.2230372970351,-485.74748708008946,-484.19040317280854,-483.35371781372925,-483.03929176073274]",555.0928701168925,"[555.0928701168925,551.4982772818748,549.0183809178296,547.4553445777439,546.6112983512618,546.2883008473726]",-496.72104215703985,560.0,high,63.278672841876016,1.4643397605595965e-11,0.45,15.0,0.25,36.0,-193.12558563252009,"[0.7499999999992678,0.7502189347407844,0.7504362704945616,0.7506525042405866,0.7508680448402865,0.7510832129838979,0.7512982411586479]",0.7502189347422488,0.7502189347407844,high,,0.1020999625325203,125,solved,solved,train,voyage_022,probe_045,0.24848167234859755,0.2090271153618608,0.24749206406950686,192.4205847807401
3,fast_fc_response,63.27895784296015,0.75,26249,-34.68883919737732,1.8098719010052436e-13,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.00821685677555607,near_steady,medium,-462.03329567339705,"[-462.0332956733968,-435.8097491604966,-416.93660549842724,-404.3347871830309,-396.9549160616789,-393.7722876883272]",525.3111608026227,"[525.3111608026227,499.0849891453073,480.20749933614417,467.5997285879488,460.2124965991998,457.02129677496134]",-496.72104215703985,560.0,high,63.278672841876016,1.270095140171179e-13,0.8,1.0,0.15,12.0,-203.2922418285778,"[0.7499999999999937,0.7502056772149417,0.7503996808425948,0.7505852829639882,0.7507652753015874,0.7509419824401475,0.7511172728103792]",0.7502056772149543,0.7502056772149417,high,,0.0692000612616539,50,solved,solved,train,voyage_022,probe_045,0.219299357239091,10.445447611644973,0.23239155202106648,192.39510330767268
4,fc_smoothing,63.27895784296015,0.75,26249,-0.6517106963806327,3.664086377057049e-12,"[63.27786512922562,63.27523998481047,63.270893837716784,63.26494140491772,63.257580537520894,63.24900908663409]",0.008827664696482261,near_steady,medium,-496.07042417439374,"[-496.0704241743369,-495.5916705361502,-495.26031693927894,-495.0515717966683,-494.9405358780467,-494.90228492145104]",559.3482893036194,"[559.3482893036194,558.8669105210081,558.5312107770337,558.3165132016145,558.1981164155864,558.1512940080949]",-496.72104215703985,560.0,high,63.278672841876016,1.836575336255919e-11,0.1,40.0,0.25,12.0,-192.93037959550045,"[0.7499999999990817,0.7502208290687539,0.75044144501895,0.7506619134648754,0.7508822889865043,0.7511026150797522,0.7513229241453319]",0.7502208290705904,0.7502208290687539,high,,0.1004999503493309,125,solved,solved,train,voyage_022,probe_045,0.2528002401180997,0.0036868648591747333,0.2496666006933359,192.42422588982987
0,candidate_C,63.35543465775349,0.25,2786,1.4632469941618524,2.617872209255489e-13,"[63.76891683453802,64.18435605331541,64.60108340987347,65.01843000000001,65.4363017081339,65.85690357331842]",1.973133287189839e-05,rapidly_rising,medium,62.30566984037617,"[62.30566984037526,61.68647755616417,61.42324876064179,61.441414534549715,61.667011085081064,62.02839436560043]",1.4632469941618524,"[1.4632469941618524,2.497878497150477,3.177834649231072,3.577015465449832,3.7692906230525307,3.8285092077178433]",63.35543465775349,0.0,low,62.944578427174015,3.659295089164516e-13,0.4,20.0,0.25,12.0,-432.10301458530716,"[0.25000000000001826,0.24997226421396085,0.24994480406547653,0.24991746109505275,0.2498901100380131,0.24986265855515843,0.24983504620011676]",0.24997226421392432,0.24997226421396085,low,,0.08770008571445942,50,solved,solved,train,voyage_003,probe_046,0.003987915530754809,0.018585866023643198,0.0005580473403389022,432.0798827564124
1,hydrogen_economy,63.35543465775349,0.25,2786,2.124405345213153,1.1303034296117711e-13,"[63.76891683453802,64.18435605331541,64.60108340987347,65.01843000000001,65.4363017081339,65.85690357331842]",2.8652587602377935e-05,rapidly_rising,medium,61.64451148932486,"[61.644511489323975,60.59769458174989,60.090954803405765,60.000380738502564,60.20272404134477,60.577094419234236]",2.124405345213153,"[2.124405345213153,3.586661471564774,4.510128606467104,5.0180492614969925,5.233577666788827,5.279809154084025]",63.35543465775349,0.0,low,62.944578427174015,3.1796787425264483e-13,0.25,8.0,0.4,8.0,-432.12292532779765,"[0.2500000000000159,0.24997255853302264,0.24994558306356884,0.24991883317272,0.24989212360152258,0.24986532395584898,0.24983835765669515]",0.24997255853299086,0.24997255853302264,low,,0.07579987868666649,50,solved,solved,train,voyage_003,probe_046,0.003903728834604603,0.039176198530991455,0.0008103608818087933,432.07903503955026
2,soc_regulation,63.35543465775349,0.25,2786,6.083557838935131,3.920269703531321e-12,"[63.76891683453802,64.18435605331541,64.60108340987347,65.01843000000001,65.4363017081339,65.85690357331842]",8.215023048046488e-05,rapidly_rising,medium,57.68535899560289,"[57.685358995550665,53.77089321184173,51.31518616661412,50.02164817670091,49.59446893772964,49.74028465605746]",6.083557838935131,"[6.083557838935131,10.413462841430134,13.285897243224506,14.996781823272972,15.841832770386873,16.116618917252303]",63.35543465775349,0.0,low,62.944578427174015,2.1886492618250486e-11,0.45,15.0,0.25,36.0,-432.4009650921343,"[0.2500000000010943,0.2499743209784192,0.24995038450530932,0.2499275412066304,0.2499052737350465,0.24988319642515933,0.24986105420442728]",0.2499743209762306,0.2499743209784192,low,,0.10089995339512825,125,solved,solved,train,voyage_003,probe_046,0.003418393164911637,0.3212645484346275,0.002323396900021003,432.07395875363477
3,fast_fc_response,63.35543465775349,0.25,2786,29.47996865488064,1.5513187722902089e-13,"[63.76891683453802,64.18435605331541,64.60108340987347,65.01843000000001,65.4363017081339,65.85690357331842]",0.00040092751754423,rapidly_rising,medium,34.28894817965738,"[34.2889481796571,13.980536517240367,0.8530613546228211,-6.635497686724412,-9.99898716387673,-10.728748898111176]",29.47996865488064,"[29.47996865488064,50.203819536074825,63.74802205525047,71.6539276867243,75.43528887201056,76.58565247142958]",63.35543465775349,0.0,low,62.944578427174015,1.900701818158268e-13,0.8,1.0,0.15,12.0,-439.60050611562764,"[0.2500000000000095,0.2499847360451669,0.24997851251573472,0.24997813276976144,0.24998108660598245,0.24998553772206333,0.24999031369646607]",0.24998473604514795,0.2499847360451669,low,,0.06270012818276882,50,solved,solved,train,voyage_003,probe_046,0.001207811439089445,7.543997846291189,0.011339149579341618,432.04396130831805
4,fc_smoothing,63.35543465775349,0.25,2786,0.7153882380342252,1.5189725266372374e-12,"[63.76891683453802,64.18435605331541,64.60108340987347,65.01843000000001,65.4363017081339,65.85690357331842]",9.644536874833103e-06,rapidly_rising,medium,63.053528596503796,"[63.05352859641835,62.965139933951576,63.05266854698139,63.27851463632072,63.60565270675684,63.99935512515699]",0.7153882380342252,"[0.7153882380342252,1.2192161192925328,1.54841486283499,1.7399153636364413,1.8306490013484598,1.8575484481471394]",63.35543465775349,0.0,low,62.944578427174015,2.744915406083237e-11,0.1,40.0,0.25,12.0,-432.0896411705504,"[0.25000000000137246,0.24997193130233697,0.24994390194874427,0.2499158336312014,0.24988766477675772,0.2498593502946096,0.24983086055319204]",0.249971931299592,0.24997193130233697,low,,0.10149995796382427,150,solved,solved,train,voyage_003,probe_046,0.004084224470404054,0.004442537596507928,0.0002727696190999011,432.0808416388644
0,candidate_C,63.35543465775349,0.25,2786,1.2395487013341722,7.821688334928165e-13,"[63.76891683453802,64.18435605331541,64.60108340987347,65.01843000000001,65.4363017081339,65.85690357331842]",0.004116439011466508,rapidly_rising,medium,-217.47063186679617,"[-217.47063186679716,-217.90363254817004,-218.01812124108972,-217.8885859730344,-217.58888394864422,-217.1905269281605]",281.2395487013342,"[281.2395487013342,282.08798860148454,282.61920465096244,282.9070159730338,283.02518565677764,283.0474305014788]",-216.6445653422465,280.0,medium,62.944578427174015,3.6504133049675147e-13,0.4,20.0,0.25,12.0,-431.8995801891453,"[0.25000000000001826,0.25009680850781196,0.2501938097687401,0.2502908619950764,0.25038785655792073,0.2504847177064023,0.2505814015235891]",0.25009680850777544,0.25009680850781196,low,,0.0833999365568161,50,solved,solved,train,voyage_003,probe_047,0.048583863129256645,0.01333750853280584,0.11642233481793011,431.7212364826653
1,hydrogen_economy,63.35543465775349,0.25,2786,1.7204113978428381,1.7606272928604888e-13,"[63.76891683453802,64.18435605331541,64.60108340987347,65.01843000000001,65.4363017081339,65.85690357331842]",0.004124035164321885,rapidly_rising,medium,-217.95149456330483,"[-217.95149456330566,-218.6620942440018,-218.90026223894577,-218.78974382502503,-218.4535863565582,-218.0124442711637]",281.72041139784284,"[281.72041139784284,282.84645029731655,283.50134564881876,283.80817382502465,283.88988806469183,283.86934784448187]",-216.6445653422465,280.0,medium,62.944578427174015,3.1796787425264483e-13,0.25,8.0,0.4,8.0,-431.91174915865435,"[0.2500000000000159,0.250097022567056,0.2501943614622861,0.2502918063795936,0.2503892020988891,0.2504864481754368,0.25058349787463163]",0.25009702256702426,0.250097022567056,low,,0.07369997911155224,50,solved,solved,train,voyage_003,probe_047,0.04879895420609211,0.025692841821419694,0.11663717143972711,431.7206201911871
