parent,split,side,boundary_kind,left_timestamp,left_load_kw,right_timestamp,right_load_kw,original_boundary_load_kw,canonical_boundary_load_kw,crossing_fraction,unrounded_boundary_timestamp,rounded_boundary_timestamp,rounding_adjustment_seconds,removed_point_count,removed_duration_s,sustained_block_start_timestamp,sustained_block_end_timestamp
6月20日08_00_6月20日16_00,train,start,OBSERVED_DEADBAND,2024-06-20T09:10:08+08:00,0.581438,2024-06-20T09:11:08+08:00,-2.489312043595564,-0.19079406494581896,0.0,,2024-06-20T09:10:38+08:00,2024-06-20T09:10:38+08:00,0.0,141,4231.0,2024-06-20T09:15:38+08:00,2024-06-20T14:50:09+08:00
6月20日08_00_6月20日16_00,train,end,OBSERVED_DEADBAND,2024-06-20T14:50:09+08:00,1.6061207948357765,2024-06-20T14:51:09+08:00,-0.031532,0.48536464827078696,0.0,,2024-06-20T14:50:39+08:00,2024-06-20T14:50:39+08:00,0.0,138,4140.0,2024-06-20T09:15:38+08:00,2024-06-20T14:50:09+08:00
6月26日08_00_6月26日13_00,train,start,OBSERVED_DEADBAND,2024-06-26T08:06:58+08:00,-0.10899500000000001,2024-06-26T08:07:58+08:00,1.42076,-0.109557,0.0,,2024-06-26T08:07:28+08:00,2024-06-26T08:07:28+08:00,0.0,14,420.0,2024-06-26T08:07:58+08:00,2024-06-26T12:25:58+08:00
6月26日08_00_6月26日13_00,train,end,OBSERVED_DEADBAND,2024-06-26T12:25:58+08:00,3.086769763696573,2024-06-26T12:26:58+08:00,-0.033753,0.9727209950331144,0.0,,2024-06-26T12:26:28+08:00,2024-06-26T12:26:28+08:00,0.0,67,2010.0,2024-06-26T08:07:58+08:00,2024-06-26T12:25:58+08:00
6月28日08_00_6月28日15_00,train,start,OBSERVED_DEADBAND,2024-06-28T08:51:33+08:00,-0.11708,2024-06-28T08:52:33+08:00,-4.931899843968748,-0.11876900000000001,0.0,,2024-06-28T08:52:03+08:00,2024-06-28T08:52:03+08:00,0.0,104,3120.0,2024-06-28T08:58:33+08:00,2024-06-28T14:19:04+08:00
6月28日08_00_6月28日15_00,train,end,OBSERVED_DEADBAND,2024-06-28T14:19:04+08:00,1.0628774806843282,2024-06-28T14:20:04+08:00,-0.038726000000000003,-0.038726000000000003,0.0,,2024-06-28T14:19:34+08:00,2024-06-28T14:19:34+08:00,0.0,80,2400.0,2024-06-28T08:58:33+08:00,2024-06-28T14:19:04+08:00
6月30日05_00_6月30日11_00,train,start,OBSERVED_DEADBAND,2024-06-30T05:19:10+08:00,-0.10337500000000001,2024-06-30T05:20:10+08:00,1.5068180000000002,-0.24770100000000017,0.0,,2024-06-30T05:19:40+08:00,2024-06-30T05:19:40+08:00,0.0,39,1170.0,2024-06-30T05:20:10+08:00,2024-06-30T10:31:11+08:00
6月30日05_00_6月30日11_00,train,end,OBSERVED_DEADBAND,2024-06-30T10:31:11+08:00,14.815508408759783,2024-06-30T10:32:11+08:00,-15.86916773106897,0.38006095987691246,0.0,,2024-06-30T10:31:41+08:00,2024-06-30T10:31:41+08:00,0.0,56,1680.0,2024-06-30T05:20:10+08:00,2024-06-30T10:31:11+08:00
7月2日14_00_7月2日18_00,validation,start,OBSERVED_DEADBAND,2024-07-02T14:19:19+08:00,-0.10004299999999999,2024-07-02T14:20:19+08:00,2.2852140000000003,-0.10116699999999999,0.0,,2024-07-02T14:19:49+08:00,2024-07-02T14:19:49+08:00,0.0,39,1170.0,2024-07-02T14:20:19+08:00,2024-07-02T17:35:20+08:00
7月2日14_00_7月2日18_00,validation,end,OBSERVED_DEADBAND,2024-07-02T17:35:20+08:00,1.680081392683995,2024-07-02T17:36:20+08:00,-0.031983000000000004,0.51493064600065,0.0,,2024-07-02T17:35:50+08:00,2024-07-02T17:35:50+08:00,0.0,48,1440.0,2024-07-02T14:20:19+08:00,2024-07-02T17:35:20+08:00
7月3日08_00_7月3日16_00,train,start,OBSERVED_DEADBAND,2024-07-03T08:21:52+08:00,-0.096108,2024-07-03T08:22:52+08:00,9.788771382811381,-0.096108,0.0,,2024-07-03T08:22:22+08:00,2024-07-03T08:22:22+08:00,0.0,44,1320.0,2024-07-03T08:22:52+08:00,2024-07-03T15:09:53+08:00
7月3日08_00_7月3日16_00,train,end,OBSERVED_DEADBAND,2024-07-03T15:09:53+08:00,2.0755016237032535,2024-07-03T15:10:54+08:00,-0.044795,0.6541824651592094,0.0,,2024-07-03T15:10:23+08:00,2024-07-03T15:10:23+08:00,0.0,99,2971.0,2024-07-03T08:22:52+08:00,2024-07-03T15:09:53+08:00
7月10日08_00_7月10日18_00,train,start,OBSERVED_DEADBAND,2024-07-10T08:49:53+08:00,-0.08268400000000001,2024-07-10T08:50:53+08:00,1.1365619999999999,-0.080996,0.0,,2024-07-10T08:50:23+08:00,2024-07-10T08:50:23+08:00,0.0,100,3000.0,2024-07-10T08:50:53+08:00,2024-07-10T17:54:32+08:00
7月10日08_00_7月10日18_00,train,end,OBSERVED_DEADBAND,2024-07-10T17:54:32+08:00,1.2467388500534895,2024-07-10T17:55:32+08:00,-0.13033774766392625,0.34238990394844215,0.0,,2024-07-10T17:55:02+08:00,2024-07-10T17:55:02+08:00,0.0,9,270.0,2024-07-10T08:50:53+08:00,2024-07-10T17:54:32+08:00
7月11日06_00_7月12日10_00,train,start,OBSERVED_DEADBAND,2024-07-11T06:11:03+08:00,-0.09683199999999995,2024-07-11T06:12:03+08:00,1.9101519999999996,0.8499120000000002,0.0,,2024-07-11T06:11:33+08:00,2024-07-11T06:11:33+08:00,0.0,23,690.0,2024-07-11T06:18:33+08:00,2024-07-12T09:13:05+08:00
7月11日06_00_7月12日10_00,train,end,OBSERVED_DEADBAND,2024-07-12T09:13:05+08:00,3.000649645561581,2024-07-12T09:14:05+08:00,-0.30272173827681215,0.9072216523178902,0.0,,2024-07-12T09:13:35+08:00,2024-07-12T09:13:35+08:00,0.0,92,2760.0,2024-07-11T06:18:33+08:00,2024-07-12T09:13:05+08:00
7月15日14_00_7月15日16_00,validation,start,OBSERVED_DEADBAND,2024-07-15T14:12:43+08:00,1.276653,2024-07-15T14:13:43+08:00,2.7424306254598974,0.8345099999999996,0.0,,2024-07-15T14:13:13+08:00,2024-07-15T14:13:13+08:00,0.0,26,780.0,2024-07-15T14:13:43+08:00,2024-07-15T15:50:43+08:00
7月15日14_00_7月15日16_00,validation,end,OBSERVED_DEADBAND,2024-07-15T15:50:43+08:00,2.46778043584856,2024-07-15T15:51:43+08:00,-0.041719,0.7693054869389329,0.0,,2024-07-15T15:51:13+08:00,2024-07-15T15:51:13+08:00,0.0,17,510.0,2024-07-15T14:13:43+08:00,2024-07-15T15:50:43+08:00
7月18日08_00_7月18日12_00,train,start,OBSERVED_DEADBAND,2024-07-18T08:39:21+08:00,-0.08767899999999999,2024-07-18T08:40:21+08:00,2.1665072813884194,-0.088241,0.0,,2024-07-18T08:39:51+08:00,2024-07-18T08:39:51+08:00,0.0,79,2371.0,2024-07-18T08:40:21+08:00,2024-07-18T11:02:21+08:00
7月18日08_00_7月18日12_00,train,end,OBSERVED_DEADBAND,2024-07-18T11:02:21+08:00,1.704626875801754,2024-07-18T11:03:21+08:00,-0.050383,0.5033092778425647,0.0,,2024-07-18T11:02:51+08:00,2024-07-18T11:02:51+08:00,0.0,114,3420.0,2024-07-18T08:40:21+08:00,2024-07-18T11:02:21+08:00
7月23日12_00_7月23日15_00,train,start,OBSERVED_DEADBAND,2024-07-23T12:16:01+08:00,-0.059510999999999994,2024-07-23T12:17:01+08:00,3.3884471955608775,0.7523559999999998,0.0,,2024-07-23T12:16:31+08:00,2024-07-23T12:16:31+08:00,0.0,33,990.0,2024-07-23T12:17:01+08:00,2024-07-23T14:30:31+08:00
7月23日12_00_7月23日15_00,train,end,OBSERVED_DEADBAND,2024-07-23T14:30:31+08:00,1.0306550412067637,2024-07-23T14:31:31+08:00,-0.031763,-0.029528,0.0,,2024-07-23T14:31:01+08:00,2024-07-23T14:31:01+08:00,0.0,57,1710.0,2024-07-23T12:17:01+08:00,2024-07-23T14:30:31+08:00
7月25日08_00_7月25日17_00,train,start,OBSERVED_DEADBAND,2024-07-25T08:16:35+08:00,-0.053397,2024-07-25T08:17:35+08:00,1.3196377281986513,-0.054521,0.0,,2024-07-25T08:17:05+08:00,2024-07-25T08:17:05+08:00,0.0,34,1020.0,2024-07-25T08:17:35+08:00,2024-07-25T16:48:06+08:00
7月25日08_00_7月25日17_00,train,end,OBSERVED_DEADBAND,2024-07-25T16:48:06+08:00,2.6217775137709154,2024-07-25T16:49:06+08:00,-0.040959,0.8182145221584207,0.0,,2024-07-25T16:48:36+08:00,2024-07-25T16:48:36+08:00,0.0,22,660.0,2024-07-25T08:17:35+08:00,2024-07-25T16:48:06+08:00
7月26日11_00_7月26日13_00,train,start,OBSERVED_DEADBAND,2024-07-26T11:05:37+08:00,0.9925729999999998,2024-07-26T11:06:37+08:00,9.336447224975702,0.9805489999999998,0.0,,2024-07-26T11:06:07+08:00,2024-07-26T11:06:07+08:00,0.0,12,360.0,2024-07-26T11:06:37+08:00,2024-07-26T12:18:07+08:00
7月26日11_00_7月26日13_00,train,end,OBSERVED_DEADBAND,2024-07-26T12:18:07+08:00,1.2175883670681742,2024-07-26T12:19:07+08:00,-0.036796,-0.036238,0.0,,2024-07-26T12:18:37+08:00,2024-07-26T12:18:37+08:00,0.0,82,2460.0,2024-07-26T11:06:37+08:00,2024-07-26T12:18:07+08:00
7月29日14_00_7月29日17_00,train,start,OBSERVED_DEADBAND,2024-07-29T14:20:13+08:00,-0.071404,2024-07-29T14:21:13+08:00,1.0142031605176478,-0.071404,0.0,,2024-07-29T14:20:43+08:00,2024-07-29T14:20:43+08:00,0.0,41,1230.0,2024-07-29T14:21:13+08:00,2024-07-29T16:18:43+08:00
7月29日14_00_7月29日17_00,train,end,OBSERVED_DEADBAND,2024-07-29T16:18:43+08:00,1.6040227663482938,2024-07-29T16:19:43+08:00,-0.031285,0.48910310653860734,0.0,,2024-07-29T16:19:13+08:00,2024-07-29T16:19:13+08:00,0.0,81,2430.0,2024-07-29T14:21:13+08:00,2024-07-29T16:18:43+08:00
7月31日08_00_7月31日11_00,train,start,OBSERVED_DEADBAND,2024-07-31T08:24:47+08:00,-0.073101,2024-07-31T08:25:47+08:00,1.3095940000000001,0.8447460000000001,0.0,,2024-07-31T08:25:17+08:00,2024-07-31T08:25:17+08:00,0.0,50,1500.0,2024-07-31T08:25:47+08:00,2024-07-31T10:32:17+08:00
7月31日08_00_7月31日11_00,train,end,OBSERVED_DEADBAND,2024-07-31T10:32:17+08:00,1.0221863771039779,2024-07-31T10:33:17+08:00,-0.035636,-0.035077000000000004,0.0,,2024-07-31T10:32:47+08:00,2024-07-31T10:32:47+08:00,0.0,54,1620.0,2024-07-31T08:25:47+08:00,2024-07-31T10:32:17+08:00
