time,temp,GHI,GHI90,GHI10,collected
2021-04-12 13:00:00,3,258,435,160,2021-04-12 12:00:00
2021-04-12 13:10:00,3,204,332,122,2021-04-12 12:00:00
2021-04-12 13:20:00,3,204,332,122,2021-04-12 12:00:00
2021-04-12 13:30:00,3,204,332,122,2021-04-12 12:00:00
2021-04-12 13:40:00,3,159,269,72,2021-04-12 12:00:00
2021-04-12 13:50:00,3,159,269,72,2021-04-12 12:00:00
2021-04-12 14:00:00,3,159,269,72,2021-04-12 12:00:00
2021-04-12 14:10:00,3,110,201,38,2021-04-12 12:00:00
2021-04-12 14:20:00,3,110,201,38,2021-04-12 12:00:00
2021-04-12 14:30:00,3,110,201,38,2021-04-12 12:00:00
2021-04-12 14:40:00,3,68,134,22,2021-04-12 12:00:00
2021-04-12 14:50:00,3,68,134,22,2021-04-12 12:00:00
2021-04-12 15:00:00,3,68,134,22,2021-04-12 12:00:00
2021-04-12 15:10:00,3,61,120,19,2021-04-12 12:00:00
2021-04-12 15:20:00,3,61,120,19,2021-04-12 12:00:00
2021-04-12 15:30:00,3,61,120,19,2021-04-12 12:00:00
2021-04-12 15:40:00,2,54,104,15,2021-04-12 12:00:00
2021-04-12 15:50:00,2,54,104,15,2021-04-12 12:00:00
2021-04-12 16:00:00,2,54,104,15,2021-04-12 12:00:00
2021-04-12 16:10:00,2,44,85,12,2021-04-12 12:00:00
2021-04-12 16:20:00,2,44,85,12,2021-04-12 12:00:00
2021-04-12 16:30:00,2,44,85,12,2021-04-12 12:00:00
2021-04-12 16:40:00,2,33,62,8,2021-04-12 12:00:00
2021-04-12 16:50:00,2,33,62,8,2021-04-12 12:00:00
2021-04-12 17:00:00,2,33,62,8,2021-04-12 12:00:00
2021-04-12 17:10:00,2,20,39,4,2021-04-12 12:00:00
2021-04-12 17:20:00,2,20,39,4,2021-04-12 12:00:00
2021-04-12 17:30:00,2,20,39,4,2021-04-12 12:00:00
2021-04-12 17:40:00,1,9,17,2,2021-04-12 12:00:00
2021-04-12 17:50:00,1,9,17,2,2021-04-12 12:00:00
2021-04-12 18:00:00,1,9,17,2,2021-04-12 12:00:00
2021-04-12 18:10:00,1,1,1,0,2021-04-12 12:00:00
2021-04-12 18:20:00,1,1,1,0,2021-04-12 12:00:00
2021-04-12 18:30:00,1,1,1,0,2021-04-12 12:00:00
2021-04-12 18:40:00,1,0,0,0,2021-04-12 12:00:00
2021-04-12 18:50:00,1,0,0,0,2021-04-12 12:00:00
2021-04-12 19:00:00,1,0,0,0,2021-04-12 12:00:00
2021-04-12 19:10:00,1,0,0,0,2021-04-12 12:00:00
